LluviaDiariaSantaFe,LluviaDiariaBuenosAires,LluviaDiariaCordoba,CotizacionDolar,PrecioPromedioDiarioTrigoUSD,SuperficieSembradaTrigoSantaFe,SuperficieSembradaTrigoBuenosAires,SuperficieSembradaTrigoCordoba,SuperficieCosechadaTrigoSantaFe,SuperficieCosechadaTrigoBuenosAires,SuperficieCosechadaTrigoCordoba,ProduccionTrigoSantaFe,ProduccionTrigoBuenosAires,ProduccionTrigoCordoba,RendimientoTrigoSantaFe,RendimientoTrigoBuenosAires,RendimientoTrigoCordoba,PromedioIncendiosMensualesSantaFe,PromedioIncendiosMensualesBuenosAires,PromedioIncendioMensualesCordoba,VariacionTrigoDiaAnterior,VariacionTrigoTresDia,VariacionTrigoSieteDias,LluviaAcumuladaSieteDiasSantaFe,LluviaDiariaAcumuladaSieteDiasBuenosAires,LluviaDiariaAcumuladaSieteDiasCordoba,LluviaDiariaAcumuladaSieteDiasSantaFe,LluviaDiariaAcumuladaSieteDiasBuenosAires,LluviaDiariaAcumuladaSieteDiasCordoba,LluviaDiariaAcumuladaTreintaDiasSantaFe,LluviaDiariaAcumuladaTreintaDiasBuenosAires,LluviaDiariaAcumuladaTreintaDiasCordoba,LluviaDiariaAcumuladaCuarentaCincoDiasSantaFe,LluviaDiariaAcumuladaCuarentaCincoDiasBuenosAires,LluviaDiariaAcumuladaCuarentaCincoDiasCordoba,LluviaDiariaAcumuladaSesentaDiasSantaFe,LluviaDiariaAcumuladaSesentaDiasBuenosAires,LluviaDiariaAcumuladaSesentaDiasCordoba,PrecioPromedioTreintaDiasTrigo,PrecioPromedioSesentaDiasTrigo,PrecioPromedioNoventaDiasTrigo,PrecioRealDiaSiguiente,
13.5,0,0,3.02,123.6754,589.45,6431.495,772.75,577.38,6332.01,750.3,1847.24,7450.976,1712.79,52.751,3427.636,39.65,125,317,36,0.0013,-0.0006,0.0173,0.2,0.7,0,0.2,0.7,0,110.6,119.2,0,123.5,161.2,0,127.8,180.7,0,122.5123,118.3558,117.4352,122.7483,0.9271
0,0,0,3.02,122.7483,589.45,6431.495,772.75,577.38,6332.01,750.3,1847.24,7450.976,1712.79,52.751,3427.636,39.65,125,317,36,-0.0074,-0.0077,0.01,13.5,0.7,0,13.5,0.7,0,124.1,119.2,0,137,161.2,0,141.3,180.7,0,122.5898,118.517,117.7102,120.8609,1.8874
9.2,0,0,3.02,120.8609,589.45,6431.495,772.75,577.38,6332.01,750.3,1847.24,7450.976,1712.79,52.751,3427.636,39.65,125,317,36,-0.0153,-0.0198,-0.0041,67.4,105,0,67.4,105,0,140.8,199.7,0,190.4,264.2,0,195.2,285.2,0,122.5997,118.7473,117.956,121.3576,0.4967
0,0,20,3.02,121.3576,589.45,6431.495,772.75,577.38,6332.01,750.3,1847.24,7450.976,1712.79,52.751,3427.636,39.65,125,317,36,0.0041,-0.0087,0.0019,76.6,105,0,76.6,105,0,149.8,199.7,0,196.6,264.2,0,204.4,285.2,0,122.4974,118.8678,118.1365,121.7607,0.4031
83,0,0,3.01,121.7607,589.45,6431.495,772.75,577.38,6332.01,750.3,1847.24,7450.976,1712.79,52.751,3427.636,39.65,125,317,36,0.0033,0.0008,-0.0088,76.6,125,0,76.6,125,0,149.8,219.7,0,196.6,281.7,0,204.4,305.2,0,122.4341,119.0679,118.264,120.598,1.1627
0,0,0,3.01,120.598,589.45,6431.495,772.75,577.38,6332.01,750.3,1847.24,7450.976,1712.79,52.751,3427.636,39.65,125,317,36,-0.0095,-0.006,-0.0159,159.6,124.5,0,159.6,124.5,0,232.8,219.7,0,270.8,243.7,0,287.4,305.2,0,122.3987,119.1471,118.3704,118.1125,2.4855
0,0,0,3.02,118.1125,589.45,6431.495,772.75,577.38,6332.01,750.3,1847.24,7450.976,1712.79,52.751,3427.636,39.65,125,317,36,-0.0206,-0.0257,-0.0324,146.1,124.5,0,146.1,124.5,0,232.8,219.7,0,270.8,243.7,0,287.4,305.2,0,122.3086,119.1885,118.425,114.3564,3.7561
0,0,0,3.03,114.3564,589.45,6431.495,772.75,577.38,6332.01,750.3,1847.24,7450.976,1712.79,52.751,3427.636,39.65,125,317,36,-0.0318,-0.0482,-0.0572,193.5,90,0,193.5,90,0,341.8,271.2,0,380.7,313.7,0,397.9,374.7,0,121.9666,119.4963,118.4462,113.3223,1.0341
6.7,0,0,3.04,113.3223,589.45,6431.495,772.75,577.38,6332.01,750.3,1847.24,7450.976,1712.79,52.751,3427.636,39.65,125,317,36,-0.009,-0.0371,-0.0554,193.5,70,0,193.5,70,0,333.4,241.7,0,380.7,313.7,0,396.6,373.2,0,121.9666,119.5451,118.4311,119.4719,6.1496
0,0,0,3.03,119.4719,589.45,6431.495,772.75,577.38,6332.01,750.3,1847.24,7450.976,1712.79,52.751,3427.636,39.65,125,317,36,0.0542,0.0365,0.0071,117.2,70,0,117.2,70,0,332.1,235.7,0,387.4,313.7,0,403.3,355.7,0,121.486,119.3444,118.2694,122.6821,3.2102
0,0,0,3.02,122.6821,589.45,6431.495,772.75,577.38,6332.01,750.3,1847.24,7450.976,1712.79,52.751,3427.636,39.65,125,317,36,0.0268,0.0601,0.0359,117.2,70,0,117.2,70,0,330.3,235.7,0,387.4,313.7,0,400.3,355.7,0,121.3598,119.3484,118.177,117.9801,4.702
0,0,27,3.02,117.9801,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,-0.0383,-0.0043,-0.0053,7,1.5,0,7,1.5,0,318.1,223.2,0,350.5,291.2,0,400.1,355.7,0,120.916,119.4822,118.778,112.5827,5.3974
3.2,0,0,3.02,112.5827,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,-0.0457,-0.0621,-0.0465,7,28.5,0,7,28.5,0,318.1,250.2,0,350.3,318.2,0,397.1,382.7,0,120.7325,119.4321,118.6572,112.2112,0.3715
0,0,0,3.03,112.2112,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,-0.0032,-0.047,-0.0403,3.5,28.5,0,3.5,28.5,0,321.3,223.7,0,353.5,318.2,0,400.3,380.2,0,120.1117,119.7649,118.3907,111.8421,0.3691
0,0,0,3.04,111.8421,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,-0.0032,-0.0211,-0.0365,3.5,28.5,0,3.5,28.5,0,280.5,223.7,0,353.5,318.2,0,391.5,342.2,0,119.3786,119.7224,118.1497,125,13.1579
0,0,7,3.04,125,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0.1176,0.1139,0.0801,3.5,28.5,0,3.5,28.5,0,280.5,223.7,0,353.5,318.2,0,391.5,342.2,0,119.0811,119.7224,118.5497,111.8421,13.1579
0,0,1.5,3.04,111.8421,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,-0.1052,-0.0387,-0.0473,3.5,47,0,3.5,47,0,280.6,242.2,0,352.6,335.2,0,391.8,360.7,0,119.2401,120.9573,118.845,111.8421,0
0,0,19,3.04,111.8421,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0,-0.0377,-0.0383,3.5,47,0,3.5,47,0,280.6,243.7,0,352.3,336.7,0,391.2,362.2,0,119.4114,121.0027,118.6131,116.4802,4.6381
0.2,0,0.5,3.04,116.4802,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0.0414,0.0021,0.015,3.5,39,0,3.5,39,0,280.6,262.5,0,352.3,338.7,0,391.2,381.2,0,118.9384,120.4778,118.3182,121.7105,5.2303
0,0,1.5,3.04,121.7105,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0.0449,0.0733,0.0625,0.5,39.5,0,0.5,39.5,0,280.8,263,0,344.1,309.7,0,391.4,381.7,0,118.4783,120.3446,118.2791,121.7105,0
0,0,0,3.04,121.7105,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0,0.0431,0.0506,0.5,41,0,0.5,41,0,280.8,264.5,0,336.1,305.2,0,391.4,383.2,0,118.3402,120.2872,118.3506,122.7302,1.0197
2.9,0,0,3.04,122.7302,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0.0083,0.023,0.0471,0.4,23.1,0,0.4,23.1,0,267.5,264.6,0,334.5,305.8,0,391.6,361.8,0,117.9153,120.3331,118.4192,122.6644,0.0658
0,0,0,3.04,122.6644,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,-0.0005,0.005,0.0328,3.3,21.6,0,3.3,21.6,0,270.4,164.6,0,324.9,291.8,0,359.5,361.8,0,118.2163,120.408,118.5054,123.3552,0.6908
1.7,0,2,3.04,123.3552,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0.0056,0.008,0.0416,3.3,2.6,0,3.3,2.6,0,216.5,160.1,0,324.9,291.8,0,357.3,359.8,0,118.4779,120.4764,118.6557,123.3552,0
0,0,0,3.04,123.3552,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0,0.0035,0.0273,4.8,4.1,0,4.8,4.1,0,209,162.1,0,326.6,293.8,0,358.8,361.8,0,118.329,120.4764,118.6918,122.9508,0.4044
7.4,0,0,3.05,122.9508,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,-0.0032,-0.0014,0.0101,4.8,2.6,0,4.8,2.6,0,209,142.1,0,326.6,267.3,0,358.8,361.8,0,118.1271,120.4764,118.7739,122.549,0.4018
0,0,0,3.06,122.549,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,-0.0032,-0.0054,-0.0007,12,2,0,12,2,0,133.4,142.1,0,293,267.3,0,366.2,361.8,0,117.6575,120.4764,118.8594,122.549,0
1.5,0,15,3.06,122.549,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0,-0.0032,-0.0017,9.1,2,0,9.1,2,0,133.4,102.1,0,293,267.3,0,365,360.3,0,118.0069,120.3946,119.0253,120.915,1.634
32.8,0,0,3.06,120.915,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,-0.0133,-0.0144,-0.0159,10.6,17,0,10.6,17,0,116.9,87.1,0,294.5,282.3,0,366.2,375.3,0,118.3097,120.3044,119.0376,120.915,0
0,0,3,3.06,120.915,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0,-0.0089,-0.0139,41.7,15,0,41.7,15,0,57.2,87.1,0,327.3,282.1,0,399,358.3,0,118.4725,120.3223,119.1478,120.5211,0.3939
1.8,0,0,3.07,120.5211,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,-0.0032,-0.0077,-0.0151,41.7,18,0,41.7,18,0,57.2,90.1,0,327.3,285.1,0,390.6,331.8,0,118.6162,120.3393,119.2091,120.5211,0
0,0,1,3.07,120.5211,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0,-0.0021,-0.0118,36.1,20,0,36.1,20,0,52.3,92.1,0,315.6,286.6,0,382.6,327.8,0,119.0126,120.218,119.2607,122.1498,1.6287
0,0,0,3.07,122.1498,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0.0135,0.0124,0.0048,36.1,21,0,36.1,21,0,52,93.1,0,315.6,287.6,0,382.6,328.8,0,119.1014,120.0397,119.2787,123.3224,1.1726
0,0,0,3.07,123.3224,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0.0095,0.0186,0.0154,34.6,6,0,34.6,6,0,52,93.1,0,315.6,187.6,0,370.1,314.8,0,119.2707,120.0186,119.4012,117.2549,6.0675
0,0,0,3.06,117.2549,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,-0.0492,-0.0388,-0.0353,1.8,6,0,1.8,6,0,52,91.6,0,261.7,183.1,0,370.1,314.8,0,119.484,120.1158,119.4829,117.647,0.3921
0,0,4,3.06,117.647,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0.0033,-0.0269,-0.0261,1.8,3,0,1.8,3,0,52,64.6,0,252.5,183.1,0,370.1,314.8,0,119.4458,120.034,119.4374,114.379,3.268
5.2,0,4,3.06,114.379,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,-0.0277,-0.0421,-0.0494,0,7,0,0,7,0,48.8,68.6,0,252.5,167.1,0,370.1,292.3,0,119.7123,119.8949,119.7445,115.6862,1.3072
0,0,0,3.06,115.6862,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0.0114,-0.0063,-0.031,5.5,11,0,5.5,11,0,54.3,74.6,0,175,173.1,0,334.8,298.3,0,119.8264,119.4976,119.7628,112.745,2.9412
0,0,0,3.06,112.745,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,-0.0254,-0.0272,-0.0502,5.5,10,0,5.5,10,0,54.3,67.6,0,175,173.1,0,334.6,298.3,0,119.3362,119.2938,120.0762,112.745,0
0,0,0,3.06,112.745,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0,-0.0133,-0.0412,5.5,10,0,5.5,10,0,54,56.1,0,175,133.1,0,334.6,298.3,0,119.0067,119.1067,120.1612,113.355,0.61
0,0,0,3.07,113.355,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0.0054,-0.0032,-0.0249,5.5,10,0,5.5,10,0,54,54.6,0,157,103.1,0,334.6,298.3,0,119.0518,119.2059,120.2064,117.1986,3.8436
0,0,2.5,3.07,117.1986,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0.0339,0.0376,0.0206,5.5,10,0,5.5,10,0,54,35.6,0,64.5,103.1,0,334.6,298.1,0,119.1275,119.0434,119.9267,185.6677,68.4691
0,0,0,3.07,185.6677,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0.5842,0.6225,0.617,0.3,4.5,0,0.3,4.5,0,53.8,36.1,0,57.8,105.6,0,334.6,300.6,0,119.0293,118.7143,119.7994,117.647,68.0207
0,0,0,3.06,117.647,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,-0.3663,-0.152,-0.0553,0,2.5,0,0,2.5,0,53.8,36.1,0,57.8,105.6,0,334.6,300.1,0,122.3955,120.5741,121.1168,117.3202,0.3268
0,0,0,3.06,117.3202,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,-0.0027,-0.163,-0.0614,0,2.5,0,0,2.5,0,53.6,36.1,0,57.8,105.6,0,321.1,300.1,0,122.1581,120.4067,121.0488,116.3398,0.9804
0,0,6,3.06,116.3398,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,-0.0083,-0.1702,-0.071,0,2.5,0,0,2.5,0,53.6,35.5,0,57.5,105.6,0,321.1,300.1,0,121.9277,120.2559,120.9771,114.8039,1.5359
63.5,0,63,3.06,114.8039,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,-0.0132,-0.0196,-0.087,0,8.5,0,0,8.5,0,50.7,41.5,0,57.5,111.6,0,321.1,206.1,0,121.6234,120.15,120.8896,114.0065,0.7974
43,0,14,3.07,114.0065,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,-0.0069,-0.0184,-0.0955,63.5,71.5,0,63.5,71.5,0,114.2,104.5,0,121,173.1,0,330.7,264.6,0,121.2491,120.0093,120.7769,114.4117,0.4052
0,0,0,3.06,114.4117,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0.0035,-0.0055,-0.0929,118.9,83,0,118.9,83,0,160.5,116.5,0,173.2,160.1,0,293.9,258.6,0,120.9199,119.7329,120.6538,112.9084,1.5033
0,0,0,3.06,112.9084,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,-0.0131,-0.0131,-0.102,118.9,83,0,118.9,83,0,160.5,116.5,0,173.2,160.1,0,293.9,258.6,0,120.6369,119.561,120.5423,112.4429,0.4655
0,0,0,3.07,112.4429,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,-0.0041,-0.0117,-0.0251,118.9,83,0,118.9,83,0,160.5,116.5,0,173.2,153.1,0,293.9,258.6,0,120.3149,119.3812,120.4084,114.379,1.9361
0,0,1,3.06,114.379,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0.0172,0.0099,-0.0019,118.9,77,0,118.9,77,0,160.5,116.5,0,172.9,141.6,0,293.9,218.6,0,119.8938,119.1986,120.1837,114.379,0
45.9,0,0,3.06,114.379,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0,0.01,0.0017,55.4,15,0,55.4,15,0,159,102.5,0,172.9,141.1,0,275.9,189.6,0,119.5534,119.075,119.9882,114.379,0
0,0,2,3.06,114.379,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0,0.0056,0.0041,45.9,1,0,45.9,1,0,170.3,99.5,0,218.6,120.1,0,222.6,189.6,0,119.1504,119.1021,119.8549,114.4444,0.0654
0.4,0,0,3.06,114.4444,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0.0005,0.0005,0.0052,45.9,3,0,45.9,3,0,170.3,99.5,0,218.6,122.1,0,222.6,191.6,0,118.943,118.9715,119.7257,114.4771,0.0327
21.6,0,0,3.06,114.4771,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0.0002,0.0006,0.005,46.3,3,0,46.3,3,0,170.7,99.5,0,218.8,122.1,0,223,191.6,0,118.7555,118.8584,119.6022,114.379,0.0981
34.4,0,14,3.06,114.379,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,-0.0008,-0.0004,0.004,67.9,3,0,67.9,3,0,192.3,98.5,0,240.4,121.5,0,244.3,191.6,0,118.5037,118.7515,119.393,114.379,0
0,0,0,3.06,114.379,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0,-0.0004,0.0022,102.3,16,0,102.3,16,0,226.7,112.5,0,271.9,135.5,0,278.7,205.6,0,118.1799,118.6474,119.2444,120.915,6.536
8.7,0,0.5,3.06,120.915,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0.0571,0.0568,0.0569,65.1,28,0,65.1,28,0,235.4,124.5,0,278.9,145.5,0,287.4,189.1,0,117.8313,118.5617,119.1605,114.379,6.536
0,0,0,3.06,114.379,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,-0.054,-0.0186,-0.0082,73.8,28.5,0,73.8,28.5,0,244.1,121,0,287.6,146,0,292.9,189.6,0,117.9734,118.76,119.1329,112.4183,1.9607
50.9,0,41,3.06,112.4183,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,-0.0171,-0.0355,-0.0252,73.8,26.5,0,73.8,26.5,0,238.9,117,0,280.2,146,0,292.9,189.6,0,117.9734,118.8117,118.9681,114.379,1.9607
42.9,0,5,3.06,114.379,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0.0174,-0.0131,-0.0058,124.3,67.5,0,124.3,67.5,0,289.5,156,0,331.1,187,0,343.8,230.6,0,117.7419,118.663,118.7711,112.3778,2.0012
2,0,0.5,3.07,112.3778,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,-0.0174,-0.0118,-0.0231,145.6,72.5,0,145.6,72.5,0,332.4,161,0,374,192,0,386.7,228.6,0,117.6874,118.416,118.6291,110.7491,1.6287
0,0,0,3.07,110.7491,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,-0.0144,-0.0204,-0.0348,113.2,59,0,113.2,59,0,334.4,161.5,0,376,192.5,0,388.4,217.6,0,117.6721,118.2787,118.5231,111.1111,0.362
0,0,0,3.06,111.1111,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0.0032,-0.0123,-0.0272,95.8,46.5,0,95.8,46.5,0,334.4,159,0,341.7,174.5,0,388.2,196.6,0,117.7992,118.4488,118.4569,111.2091,0.098
0,0,18.5,3.06,111.2091,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0.0008,-0.0018,-0.0224,95.8,46.5,0,95.8,46.5,0,334.4,159,0,339.9,174.5,0,388.2,195.1,0,117.5084,118.1964,118.2361,112.5816,1.3725
28.9,0,0,3.06,112.5816,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0.0123,0.014,0.0018,44.9,24,0,44.9,24,0,334.4,177.5,0,339.9,191,0,388.2,213.6,0,114.2711,117.9464,118.117,111.9281,0.6535
0,0,0,3.06,111.9281,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,-0.0058,0.0026,-0.0016,30.9,19,0,30.9,19,0,363.3,177.5,0,368.8,191,0,416.9,213.6,0,114.0508,117.8216,117.929,113.366,1.4379
0,0,0,3.06,113.366,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0.0128,0.013,0.0117,28.9,18.5,0,28.9,18.5,0,363.3,177.5,0,368.8,190,0,416.9,213,0,113.8164,117.6877,117.7456,113.4313,0.0653
0,0,0,3.06,113.4313,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0.0005,0.0071,0.0136,28.9,18.5,0,28.9,18.5,0,256.8,94.5,0,368.8,190,0,412.3,211,0,113.6187,117.3542,117.6185,113.7254,0.2941
0,0,0,3.06,113.7254,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0.0025,0.0072,0.0149,28.9,18.5,0,28.9,18.5,0,244.4,94.5,0,368.8,186,0,412.3,211,0,113.6102,117.265,117.4842,114.379,0.6536
0,0,0,3.06,114.379,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0.0057,0.0076,0.0168,28.9,0,0,28.9,0,0,244.4,94.5,0,363.6,182,0,404.9,211,0,113.6152,117.1864,117.348,120.2614,5.8824
0,0,14,3.06,120.2614,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0.0514,0.0563,0.0647,0,0,0,0,0,0,244.4,94.5,0,363.3,180,0,404.9,211,0,113.6138,117.1253,117.2426,120.915,0.6536
24.1,0,0,3.06,120.915,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0.0054,0.0412,0.0584,0,14,0,0,14,0,244.4,108.5,0,363.3,194,0,404.9,225,0,113.9335,117.1921,117.2929,120.915,0
8.1,0,40,3.06,120.915,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0,0.0202,0.0475,24.7,14,0,24.7,14,0,223.2,107.5,0,388,194,0,395.3,210,0,114.2945,116.954,117.3523,120.5211,0.3939
10,0,12,3.07,120.5211,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,-0.0032,-0.0014,0.0326,32.8,54,0,32.8,54,0,231.3,147.5,0,396.1,231.5,0,403.4,247,0,114.5954,116.954,117.4097,120.915,0.3939
115.6,0,33,3.06,120.915,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0.0032,0.001,0.027,190.1,71.5,0,190.1,71.5,0,388.6,163,0,553.4,249,0,558.9,262.5,0,114.8746,116.954,117.494,121.5686,0.6536
60.1,0,3,3.06,121.5686,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0.0054,0.0064,0.0232,305.7,90.5,0,305.7,90.5,0,503.8,196,0,669,282,0,674.5,295.5,0,115.1687,117.0401,117.5491,111.1111,10.4575
0,0,0,3.06,111.1111,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,-0.086,-0.0817,-0.0734,341.7,98,0,341.7,98,0,507.9,189.5,0,729.1,283.5,0,734.6,302,0,115.544,116.9498,117.6129,120.915,9.8039
0,0,0,3.06,120.915,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0.0882,0.0258,0.0121,333,58,0,333,58,0,499.2,177.5,0,622.6,206.5,0,734.6,302,0,115.3884,116.6653,117.5039,120.915,0
0,0,0,3.06,120.915,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0,0.0258,0.0114,323,46,0,323,46,0,490.5,177,0,610.2,206.5,0,734.6,298,0,115.3884,116.7396,117.6362,120.915,0
3.5,0,15,3.06,120.915,707.7,5637.115,909.7,690.7,5608.695,858.1,1995.6,9019.7,1646.19,46.05,338.327,32.55,62,445,28,0,0.0277,0.0114,175.7,40.5,0,175.7,40.5,0,490.5,177,0,610.2,206.5,0,729.4,294,0,115.6996,116.8882,117.7743,122.9084,1.9934
