Fecha,LluviaDiariaSantaFe,LluviaDiariaBuenosAires,LluviaDiariaCordoba,CotizacionDolar,PrecioPromedioDiarioMaizUSD,SuperficieSembradaMaizSantaFe,SuperficieSembradaMaizBuenosAires,SuperficieSembradaMaizCordoba,SuperficieCosechadaMaizSantaFe,SuperficieCosechadaMaizBuenosAires,SuperficieCosechadaMaizCordoba,ProduccionMaizSantaFe,ProduccionMaizBuenosAires,ProduccionMaizCordoba,RendimientoMaizSantaFe,RendimientoMaizBuenosAires,RendimientoMaizCordoba,PromedioIncendiosMensualesSantaFe,PromedioIncendiosMensualesBuenosAires,PromedioIncendioMensualesCordoba,VariacionMaizDiaAnterior,VariacionMaizTresDia,VariacionMaizSieteDias,LluviaAcumuladaSieteDiasSantaFe,LluviaDiariaAcumuladaSieteDiasBuenosAires,LluviaDiariaAcumuladaSieteDiasCordoba,LluviaDiariaAcumuladaSieteDiasSantaFe,LluviaDiariaAcumuladaSieteDiasBuenosAires,LluviaDiariaAcumuladaSieteDiasCordoba,LluviaDiariaAcumuladaTreintaDiasSantaFe,LluviaDiariaAcumuladaTreintaDiasBuenosAires,LluviaDiariaAcumuladaTreintaDiasCordoba,LluviaDiariaAcumuladaCuarentaCincoDiasSantaFe,LluviaDiariaAcumuladaCuarentaCincoDiasBuenosAires,LluviaDiariaAcumuladaCuarentaCincoDiasCordoba,LluviaDiariaAcumuladaSesentaDiasSantaFe,LluviaDiariaAcumuladaSesentaDiasBuenosAires,LluviaDiariaAcumuladaSesentaDiasCordoba,PrecioPromedioTreintaDiasMaiz,PrecioPromedioSesentaDiasMaiz,PrecioPromedioNoventaDiasMaiz,PrecioRealDiaSiguiente
20160808,0.0000,0.0000,0.0000,14.5700,166.7810,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,-0.1833288039153757825487646931,-0.0684398611660871990470342516,-0.0598267471429400898227052903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,10.0000,0.0000,39.8000,77.5000,0.0000,39.8000,77.5000,0.0000,177.6683,185.1208,190.1816,161.2903
20160809,0.0000,0.0000,0.0000,14.6700,165.3033,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,-0.008860121956337952164814937,-0.0778600457881043159527957074,-0.0603770597234538066515303587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,10.0000,0.0000,39.8000,77.5000,0.0000,39.8000,77.5000,0.0000,177.8799,183.9443,189.8572,160.0817
20160810,0.0000,0.0000,0.0000,14.5700,164.7220,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,-0.0035165662149515466418395761,-0.078572483408688492066451764,-0.0502352596290555752738970992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,10.0000,0.0000,22.1000,77.5000,0.0000,39.8000,77.5000,0.0000,177.3082,182.7242,189.5055,158.3557
20160811,0.0000,0.0000,0.0000,14.5600,164.1483,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,-0.0034828377508772355848034871,-0.0087788741809433576023492456,-0.0449914621410681196056585496,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,10.0000,0.0000,14.8000,50.5000,0.0000,39.8000,77.5000,0.0000,177.0427,182.2956,189.1919,158.5695
20160812,0.0000,0.0000,0.0000,14.5700,161.2903,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,-0.0174110849762074904217710448,-0.0208483415544658800065402118,-0.0576138794087225246749569803,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,10.0000,0.0000,14.8000,18.5000,0.0000,39.8000,77.5000,0.0000,176.5195,181.8736,188.9765,155.6764
20160816,0.0000,2.0000,0.0000,14.5700,161.2903,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,0,-0.0128319167228047297151178614,-0.0538140726279713604618663972,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,10.0000,0.0000,14.5000,15.5000,0.0000,39.8000,77.5000,0.0000,175.2812,178.8374,188.8157,151.9674
20160817,0.0000,0.0000,0.0000,14.6800,160.0817,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,-0.0074933210490649468690925617,-0.0133211732444898998189752037,-0.0565636519361683551592301346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,10.0000,0.0000,13.0000,15.5000,0.0000,39.8000,77.5000,0.0000,174.6150,178.4094,188.3460,151.7615
20160818,0.0000,0.0000,0.0000,14.8400,158.3557,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,-0.0107819944440869880817107764,-0.0157360539656815956000706912,-0.0307157055828748246025395393,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,10.0000,0.0000,9.7000,14.5000,0.0000,39.8000,77.5000,0.0000,173.6950,177.9731,187.8824,152.4678
20160819,0.0000,0.0000,0.0000,14.8200,158.5695,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,0.0013501250665432314719331227,-0.0083780861517898591221645112,-0.0222033883971657295561383647,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,10.0000,0.0000,7.0000,10.5000,0.0000,39.8000,77.5000,0.0000,172.9264,177.5168,187.2647,152.6845
20160822,0.0000,0.0000,0.0000,14.7100,155.6764,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,-0.0182449966733829645675870833,-0.0209173074854892036152936152,-0.0343149739405407982469526109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,10.0000,0.0000,4.0000,10.0000,0.0000,39.8000,77.5000,0.0000,171.7284,177.0953,186.5819,152.6666
20160823,0.0000,0.0000,0.0000,14.7400,151.9674,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,-0.0238250627583885547199190115,-0.0353350475326363685607496886,-0.0497050148283179332867731833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,10.0000,0.0000,4.0000,10.0000,0.0000,39.8000,77.5000,0.0000,170.9640,176.6538,185.8101,155.6002
20160824,0.0000,0.0000,0.0000,14.7600,151.7615,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,-0.0013548958526631369622695394,-0.0234416306870696310036629156,-0.0405523218138793583599018561,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,10.0000,0.0000,4.0000,10.0000,0.0000,39.8000,77.5000,0.0000,170.1005,176.0978,185.2813,154.7538
20160825,0.0000,0.0000,0.0000,14.7900,152.4678,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,0.0046540130401979421658325728,-0.0043575901279327861476565464,-0.027719623486327124152491226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,0.0000,4.0000,10.0000,0.0000,22.1000,77.5000,0.0000,168.7955,175.5319,184.4489,156.7567
20160826,0.0000,0.0000,0.0000,14.9000,152.6845,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,0.0014212837071171749051275089,0.0040701741156829937612437793,-0.0184487730512085812945411799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,10.0000,0.0000,14.8000,50.5000,0.0000,167.4002,175.0077,183.5524,158.4956
20160829,0.0000,0.0000,0.0000,15.0000,152.6666,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,-0.0001172352137905288356054478,0.0023768159333335959649281768,-0.0118509513050045733505886548,3.0000,0.0000,0.0000,3.0000,0.0000,0.0000,3.0000,0.0000,0.0000,7.0000,10.0000,0.0000,17.8000,15.5000,0.0000,164.4897,172.8546,182.6759,151.1081
20160830,0.0000,0.0000,0.0000,14.9100,155.6002,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,0.0192157289151654651377577021,0.0196184561187840868954951401,0.0124630772610027368630249461,3.0000,0.0000,0.0000,3.0000,0.0000,0.0000,3.0000,0.0000,0.0000,7.0000,10.0000,0.0000,17.8000,15.5000,0.0000,163.9267,171.7084,181.7990,156.8364
20160831,0.0000,0.0000,0.0000,14.8300,154.7538,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,-0.0054395816971957619591748597,0.0071810189059017731374225434,0.0097426941445403367037513315,3.0000,0.0000,0.0000,3.0000,0.0000,0.0000,3.0000,0.0000,0.0000,7.0000,10.0000,0.0000,17.5000,15.5000,0.0000,163.5482,170.6353,180.9586,159.1823
20160901,0.0000,0.0000,0.0000,14.8000,156.7567,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,0.0129424931730270920649444472,0.0156569707697670470817065159,0.023691629214541854487043496,3.0000,0.0000,0.0000,3.0000,0.0000,0.0000,3.0000,0.0000,0.0000,7.0000,10.0000,0.0000,16.0000,15.5000,0.0000,162.2762,170.2660,179.9799,158.8628
20160902,5.4000,0.0000,0.0000,14.8900,158.4956,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,0.0110929867750469357928560629,0.0179317236792049507750518239,0.0304433648611008301266723575,3.0000,0.0000,0.0000,3.0000,0.0000,0.0000,3.0000,0.0000,0.0000,7.0000,10.0000,0.0000,12.7000,14.5000,0.0000,161.4200,170.4543,179.0202,158.9846
20160903,0.0000,0.0000,0.0000,14.8900,151.1081,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,-0.0466101267164514346139577376,-0.0354927308390252807357181109,-0.0236919909191700543793886278,8.4000,0.0000,0.0000,8.4000,0.0000,0.0000,8.4000,0.0000,0.0000,12.4000,10.0000,0.0000,15.4000,10.5000,0.0000,160.9306,169.4767,178.9398,160.6182
20160905,0.0000,0.0000,0.0000,14.9200,156.8364,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,0.0379086230321207135818662269,0.0088961241134538867365239415,0.0145918153753169285962818332,5.4000,0.0000,0.0000,5.4000,0.0000,0.0000,8.4000,0.0000,0.0000,12.4000,10.0000,0.0000,12.4000,10.0000,0.0000,159.9381,168.0094,177.4629,171.3709
20160906,0.0000,0.0000,0.0000,14.9200,159.1823,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,0.0149576246330571219436304327,0.0238118463656962598198568262,0.0258315692604445482092258879,5.4000,0.0000,0.0000,5.4000,0.0000,0.0000,8.4000,0.0000,0.0000,12.4000,10.0000,0.0000,12.4000,10.0000,0.0000,157.6817,167.6750,176.4866,158.9225
20160907,0.0000,0.0000,0.0000,14.9500,158.8628,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,-0.0020071327025680619013546104,0.0202548858254332656572048532,0.0176680838166245719105607765,5.4000,0.0000,0.0000,5.4000,0.0000,0.0000,8.4000,0.0000,0.0000,12.4000,10.0000,0.0000,12.4000,10.0000,0.0000,157.7499,167.4775,175.5627,157.0469
20160908,0.0000,0.0000,0.0000,14.9700,158.9846,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,0.0007666993153840924369959487,0.0043638255017304316971707679,0.0154165750832781551971417406,5.4000,0.0000,0.0000,5.4000,0.0000,0.0000,8.4000,0.0000,0.0000,12.4000,10.0000,0.0000,12.4000,10.0000,0.0000,157.3900,167.3967,174.6714,156.0616
20160909,0.0000,0.0000,0.0000,14.8800,160.6182,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,0.0102752090454043976586411514,0.0101144645710738765322159186,0.0219053985702034990067954189,5.4000,0.0000,0.0000,5.4000,0.0000,0.0000,8.4000,0.0000,0.0000,8.4000,10.0000,0.0000,12.4000,10.0000,0.0000,157.1028,167.2055,173.7770,156.3126
20160911,0.0000,0.0000,0.0000,14.8800,171.3709,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,0.0669457134994664365557576912,0.07450295277236231821054638,0.0865042460383592612183086856,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4000,0.0000,0.0000,8.4000,0.0000,0.0000,12.4000,10.0000,0.0000,156.5719,166.7777,173.5714,157.6846
20160912,0.0000,0.4000,0.2000,14.8500,158.9225,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,-0.0726401040083234668196292369,-0.0289347474212977192057334232,-0.0040339731842577101682750006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4000,0.0000,0.0000,8.4000,0.0000,0.0000,12.4000,10.0000,0.0000,157.0519,166.5844,172.8276,158.8039
20160913,0.0000,0.0000,0.0000,14.9000,157.0469,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,-0.0118019789520049080526671805,-0.0402738497114348082220913093,-0.0226261598180689393112968011,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,8.4000,0.2000,0.0000,8.4000,0.2000,0.0000,12.4000,10.2000,0.0000,157.1369,166.1501,171.8767,158.9095
20160914,0.0000,0.0000,0.0000,14.9300,156.0616,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,-0.0062739219940030653263451873,-0.0393062096444722507044871931,-0.0289398591025221420100228607,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,8.4000,0.2000,0.0000,8.4000,0.2000,0.0000,12.4000,10.2000,0.0000,157.1330,165.5740,171.1826,158.9095
20160915,0.0000,0.0000,0.0000,14.9700,156.3126,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,0.0016083392711595933913275271,-0.0065529594454601498630386564,-0.0246725214876088308111251997,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,8.4000,0.2000,0.0000,8.4000,0.2000,0.0000,12.4000,10.2000,0.0000,157.0884,165.3579,170.6815,158.3665
20160916,0.0000,0.0000,0.0000,15.0300,157.6846,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,0.008777283469150919375661335,0.007738680685635988667744164,-0.013870151028667206340865097,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,8.4000,0.2000,0.0000,8.4000,0.2000,0.0000,12.4000,10.2000,0.0000,156.8810,165.1568,170.4605,158.5932
20160919,0.0000,0.0000,0.0000,15.0500,158.8039,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,0.0070983469533486466021412364,0.0135151176831494272631423983,-0.0057154750646523984915081368,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,8.4000,0.2000,0.0000,8.4000,0.2000,0.0000,12.4000,10.2000,0.0000,156.6282,164.4510,170.2669,155.2179
20160920,0.0000,0.0000,0.0000,15.0400,158.9095,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,0.0006649710743879715800430594,0.0083066642611449085038084725,-0.0034370988072958055120797919,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4000,0.2000,0.0000,8.4000,0.2000,0.0000,12.4000,10.2000,0.0000,156.7228,164.0944,170.0240,156.4558
20160921,0.0000,0.0000,0.0000,15.0400,158.9095,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,0,0.0027987076092032360253934598,0.007814238405075970680093964,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4000,0.2000,0.0000,8.4000,0.2000,0.0000,12.4000,10.2000,0.0000,156.8139,163.5932,169.7202,155.9843
20160922,0.0000,0.0000,0.0000,15.0600,158.3665,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,-0.0034170392581941293629392831,-0.0031962375286625967824877907,0.0043823273221333577837885146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4000,0.2000,0.0000,8.4000,0.2000,0.0000,12.4000,10.2000,0.0000,156.9486,163.4891,169.4883,157.0680
20160923,0.0000,0.0000,0.0000,15.0700,158.5932,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,0.0014314896142807980223090111,-0.0008523989075685840917037583,0.0046189840406961433899444386,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4000,0.2000,0.0000,8.4000,0.2000,0.0000,12.4000,10.2000,0.0000,157.2153,163.3778,169.2314,157.7909
20160926,0.0000,0.0000,0.0000,15.1400,155.2179,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,-0.0212827536111258238058126074,-0.0214670333780795226923700883,-0.019009465503072555133273467,8.9000,6.0000,0.0000,8.9000,6.0000,0.0000,17.3000,6.2000,0.0000,17.3000,6.2000,0.0000,17.3000,6.2000,0.0000,157.9475,161.9494,168.7735,144.6416
20160927,0.0000,0.0000,0.0000,15.1800,156.4558,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,0.0079752399691015018242097078,-0.005951574153454124041462365,-0.0102075482082858594300094958,8.9000,6.0000,0.0000,8.9000,6.0000,0.0000,14.3000,6.2000,0.0000,17.3000,6.2000,0.0000,17.3000,6.2000,0.0000,157.8289,161.2936,168.0541,158.9403
20160928,0.0000,0.0000,0.0000,15.2900,155.9843,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,-0.0030136306867498680138416089,-0.004920609977015180103043612,-0.0120933036074980979524839623,8.9000,6.0000,0.0000,8.9000,6.0000,0.0000,14.3000,6.2000,0.0000,17.3000,6.2000,0.0000,17.3000,6.2000,0.0000,157.7716,160.8253,167.3699,161.5792
20160929,2.2000,0.0000,0.0000,15.2800,157.0680,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,0.0069474940747241869854850777,0.0075824641083868981178553558,-0.0026855963702950019715417674,8.9000,6.0000,0.0000,8.9000,6.0000,0.0000,14.3000,6.2000,0.0000,17.3000,6.2000,0.0000,17.3000,6.2000,0.0000,157.9099,160.7177,166.6908,162.3591
20160930,0.0000,28.0000,0.0000,15.2100,157.7909,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,0.0046024651743194030610945578,0.0082311678967838893514297197,0.0035808805998790472646073688,11.1000,6.0000,0.0000,11.1000,6.0000,0.0000,16.5000,6.2000,0.0000,19.5000,6.2000,0.0000,19.5000,6.2000,0.0000,157.9710,160.6384,166.0301,161.4824
20161002,0.0000,7.0000,0.0000,15.2100,144.6416,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,-0.0833337030208966423285499988,-0.0784091179399001620921784577,-0.0791152808527257424123442008,2.2000,0.0000,0.0000,2.2000,0.0000,0.0000,16.5000,6.2000,0.0000,19.5000,6.2000,0.0000,19.5000,6.2000,0.0000,158.1559,159.7517,166.1685,159.0457
20161003,0.0000,0.0000,6.0000,15.1000,158.9403,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,0.0988560690700324111458944038,0.0376939742176559111469954875,0.0247113589598800536071000396,2.2000,0.0000,0.0000,2.2000,0.0000,0.0000,11.1000,6.2000,0.0000,19.5000,6.2000,0.0000,19.5000,6.2000,0.0000,157.5535,159.2046,165.3217,161.9110
20161004,28.0000,62.0000,0.0000,15.0700,161.5792,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,0.0166030893360588850027337308,0.0506419104030406647292601558,0.0413918144463468701005838511,2.2000,6.0000,0.0000,2.2000,6.0000,0.0000,11.1000,12.2000,0.0000,19.5000,12.2000,0.0000,19.5000,12.2000,0.0000,157.8941,159.0454,164.7408,163.6606
20161005,2.2000,0.0000,25.0000,15.0900,162.3591,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,0.0048267351243229326546981295,0.047115289735104676637835795,0.0403251340712580715762525332,30.2000,6.0000,0.0000,30.2000,6.0000,0.0000,39.1000,12.2000,0.0000,47.5000,12.2000,0.0000,47.5000,12.2000,0.0000,158.0476,158.9298,164.3869,163.0073
20161006,0.0000,0.0000,0.0000,15.1100,161.4824,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,-0.0053997589294348145561289758,0.0032484355281016802152756407,0.029146455535572288734311431,32.4000,31.0000,0.0000,32.4000,31.0000,0.0000,41.3000,37.2000,0.0000,49.7000,37.2000,0.0000,49.7000,37.2000,0.0000,158.2777,157.9996,164.2578,165.7824
20161008,0.0000,0.0000,0.0000,15.0900,159.0457,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,-0.0150895701327203459943622339,-0.0170647852471062729710537684,0.008568466243274178871171791,30.2000,33.0000,0.0000,30.2000,33.0000,0.0000,41.3000,39.2000,0.0000,49.7000,39.2000,0.0000,49.7000,39.2000,0.0000,158.3523,157.8818,164.2449,165.5629
20161011,0.0000,2.0000,0.0000,15.0700,161.9110,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,0.0180155766550117356206423688,0.005893301789734745505782717,0.0249021738422729091173472599,30.2000,27.0000,0.0000,30.2000,27.0000,0.0000,41.3000,39.2000,0.0000,49.7000,39.2000,0.0000,49.7000,39.2000,0.0000,158.2521,157.4315,163.8921,165.4533
20161012,0.0000,4.0000,0.0000,14.9700,163.6606,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,0.0108059365947959063930183866,0.0177073126950116605391229691,0.032131718703559671061812807,2.2000,27.0000,0.0000,2.2000,27.0000,0.0000,41.3000,39.2000,0.0000,46.7000,39.2000,0.0000,49.7000,39.2000,0.0000,157.8221,157.4460,163.6187,165.5629
20161013,0.0000,0.0000,0.0000,15.0300,163.0073,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,-0.0039917976593022389017271109,0.0090888212203732718580207516,0.0106935624891993052479396636,0.0000,2.0000,0.0000,0.0000,2.0000,0.0000,41.3000,39.0000,0.0000,46.7000,39.2000,0.0000,49.7000,39.2000,0.0000,158.0375,157.5872,163.4043,165.3386
20161014,0.6000,8.0000,2.5000,15.0800,165.7824,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,0.0170243909321852456914506283,0.0179465384198949238290888125,0.0242104177123368324285004315,0.0000,2.0000,0.0000,0.0000,2.0000,0.0000,41.3000,39.0000,0.0000,46.7000,39.2000,0.0000,49.7000,39.2000,0.0000,158.3084,157.7076,163.1149,165.8909
20161017,0.8000,0.0000,0.0000,15.1000,165.5629,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,-0.0013240247456907367730229506,0.0086067568646013618023991457,0.019073931511011005949886942,52.6000,7.5000,0.0000,52.6000,7.5000,0.0000,93.9000,46.5000,0.0000,99.3000,46.7000,0.0000,102.3000,46.7000,0.0000,158.9254,157.7558,162.9054,166.1129
20161018,7.1000,1.5000,0.0000,15.1100,165.4533,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,-0.0006619840556066606709594964,0.0040604621074107833153906746,0.0155383964765558366623487892,53.4000,7.5000,0.0000,53.4000,7.5000,0.0000,94.7000,46.5000,0.0000,94.7000,46.7000,0.0000,103.1000,46.7000,0.0000,159.2415,157.9196,162.7679,165.5651
20161019,29.6000,0.0000,13.5000,15.1000,165.5629,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,0.0006624225687852705264869301,-0.0002212164043940542505554565,0.0126850801346914323302778203,60.5000,7.5000,0.0000,60.5000,7.5000,0.0000,101.8000,46.5000,0.0000,101.8000,46.7000,0.0000,110.2000,46.7000,0.0000,159.5238,158.0760,162.8086,165.4533
20161020,0.0000,0.0000,4.0000,15.0600,165.3386,1128.6700,4858.9330,1935.9700,676.2500,4543.6020,2519.6650,2686.8170,12214.6100,6512.6640,139.0000,772.2260,173.3000,103,233,23,-0.001354772113800857559272035,-0.0011343610715795328478383404,0.0055865620843616228955035378,90.1000,21.0000,0.0000,90.1000,21.0000,0.0000,131.4000,60.0000,0.0000,131.4000,60.2000,0.0000,139.8000,60.2000,0.0000,159.8311,158.2424,162.6733,166.5560
